worker_id,date,temperature,humidity,rain_mm,precipitation_mm,aqi,uv_index,cloud_cover,severity_score,insurance_applicable,claim_amount
W6105,2024-12-09 17:04:20.064563,35.6,78.8,0.0,0.0,15,0.0,73.3,3.6640000000000024,0,0.0
W6106,2025-03-22 17:04:20.064563,45.0,43.2,0.0,0.0,15,0.0,4.3,20.0,1,376.45
W6107,2025-03-21 17:04:20.064563,16.4,93.3,0.0,0.0,15,0.0,94.1,0.0,0,0.0
W6108,2025-10-12 17:04:20.064563,30.3,58.6,0.0,0.0,19,0.6,63.5,0.0,0,0.0
W6109,2025-10-09 17:04:20.064563,17.7,83.6,0.0,0.0,15,0.1,16.8,0.0,0,0.0
W6110,2024-12-06 17:04:20.064563,35.4,55.1,0.0,0.0,15,1.3,12.3,0.7999999999999972,0,0.0
W6111,2025-03-05 17:04:20.064563,12.3,99.4,11.6,11.6,15,2.6,56.2,2.9,0,0.0
W6112,2024-04-07 17:04:20.064563,29.8,77.3,0.0,0.0,18,0.8,5.9,0.0,0,0.0
W6113,2025-05-13 17:04:20.064563,16.3,84.5,4.2,4.2,15,0.4,16.4,0.0,1,28.88
W6114,2024-07-20 17:04:20.064563,22.9,90.9,0.0,0.0,15,0.0,94.8,0.0,0,0.0
W6115,2025-03-12 17:04:20.064563,14.7,100.0,2.3,2.3,23,1.5,74.5,0.0,0,0.0
W6116,2026-02-11 17:04:20.064563,33.2,68.6,0.8,0.8,21,1.4,61.3,0.0,0,0.0
W6117,2025-11-28 17:04:20.064563,16.6,79.9,0.0,0.0,15,1.9,20.9,0.0,0,0.0
W6118,2024-10-07 17:04:20.064563,30.5,58.1,0.0,0.0,28,1.3,21.9,0.0,0,0.0
W6119,2025-10-29 17:04:20.064563,21.6,69.5,6.2,6.2,16,0.0,44.6,0.0,0,0.0
W6120,2025-10-28 17:04:20.064563,23.9,83.7,10.5,10.5,15,0.0,75.4,2.625,0,0.0
W6121,2026-01-12 17:04:20.064563,26.5,58.2,0.0,0.0,59,0.0,0.4,0.0,0,0.0
W6122,2026-01-11 17:04:20.064563,17.4,90.7,0.0,0.0,45,1.2,4.4,0.0,0,0.0
W6123,2025-09-20 17:04:20.064563,27.1,58.5,2.0,2.0,15,0.0,87.0,0.0,0,0.0
W6124,2024-09-12 17:04:20.064563,40.3,57.8,0.0,0.0,15,1.7,81.4,10.599999999999994,1,126.6
W6125,2025-01-03 17:04:20.064563,17.2,84.3,0.8,0.8,15,0.4,69.5,0.0,1,33.93
W6126,2025-03-16 17:04:20.064563,36.7,68.3,4.9,4.9,35,0.9,50.0,3.4000000000000057,1,34.47
W6127,2025-02-13 17:04:20.064563,40.0,61.4,0.0,0.0,25,1.9,14.5,10.0,1,218.51
W6128,2026-02-05 17:04:20.064563,16.8,99.1,1.4,1.4,34,1.4,10.2,0.0,0,0.0
W6129,2025-08-22 17:04:20.064563,10.4,100.0,4.5,4.5,15,0.2,90.5,0.0,0,0.0
W6130,2025-07-30 17:04:20.064563,28.0,69.4,0.0,0.0,36,0.0,38.3,0.0,0,0.0
W6131,2025-06-18 17:04:20.064563,19.5,69.1,0.0,0.0,15,2.5,69.6,0.0,0,0.0
W6132,2024-06-06 17:04:20.064563,43.7,33.9,0.0,0.0,33,1.0,45.6,17.400000000000006,1,175.59
W6133,2025-04-12 17:04:20.064563,25.3,51.1,0.0,0.0,32,1.3,73.1,0.0,0,0.0
W6134,2025-12-06 17:04:20.064563,17.0,73.7,0.0,0.0,21,2.1,19.3,0.0,0,0.0
W6135,2025-01-05 17:04:20.064563,13.5,90.4,5.8,5.8,15,0.1,48.5,0.0,0,0.0
W6136,2025-07-05 17:04:20.064563,35.9,50.6,0.0,0.0,30,2.7,37.7,1.7999999999999972,0,0.0
W6137,2025-12-24 17:04:20.064563,19.3,79.3,0.0,0.0,15,4.1,24.5,0.0,0,0.0
W6138,2024-08-13 17:04:20.064563,25.4,76.8,0.0,0.0,43,3.2,59.8,0.0,1,40.83
W6139,2024-09-05 17:04:20.064563,34.6,55.1,0.0,0.0,15,2.1,53.7,0.0,0,0.0
W6140,2026-01-02 17:04:20.064563,20.2,68.5,0.0,0.0,23,3.7,49.6,0.0,0,0.0
W6141,2025-02-26 17:04:20.064563,24.5,72.7,6.9,6.9,15,0.8,59.1,0.0,0,0.0
W6142,2025-05-23 17:04:20.064563,24.8,63.8,0.0,0.0,26,4.3,14.3,0.0,0,0.0
W6143,2025-12-24 17:04:20.064563,31.8,59.5,1.1,1.1,15,2.4,37.1,0.0,1,22.93
W6144,2025-12-05 17:04:20.064563,30.9,77.1,0.0,0.0,15,4.3,32.5,0.31949999999999923,1,49.62
W6145,2025-10-24 17:04:20.064563,22.8,73.1,0.0,0.0,70,2.6,76.9,0.0,0,0.0
W6146,2025-05-06 17:04:20.064563,25.6,89.3,0.0,0.0,41,2.9,3.6,0.0,0,0.0
W6147,2024-05-30 17:04:20.064563,21.3,92.4,6.8,6.8,18,4.0,28.2,0.0,0,0.0
W6148,2024-06-07 17:04:20.064563,10.2,88.9,0.0,0.0,35,2.4,91.8,0.0,0,0.0
W6149,2024-08-30 17:04:20.064563,27.6,57.5,0.6,0.6,30,4.1,30.0,0.0,0,0.0
W6150,2025-03-04 17:04:20.064563,43.9,43.6,0.0,0.0,23,3.5,15.2,17.799999999999997,1,211.62
W6151,2024-11-06 17:04:20.064563,16.2,97.3,0.0,0.0,41,1.8,75.7,0.0,0,0.0
W6152,2025-02-02 17:04:20.064563,17.3,79.2,0.0,0.0,15,5.4,4.8,0.0,0,0.0
W6153,2025-02-05 17:04:20.064563,16.3,94.6,0.0,0.0,58,3.9,42.6,0.0,0,0.0
W6154,2026-01-15 17:04:20.064563,32.2,73.7,6.2,6.2,16,3.5,85.5,0.4070000000000008,0,0.0
W6155,2025-01-10 17:04:20.064563,29.5,58.0,6.4,6.4,30,3.3,95.4,0.0,0,0.0
W6156,2026-03-15 17:04:20.064563,23.4,68.1,0.0,0.0,59,5.4,24.9,0.0,1,34.91
W6157,2024-12-16 17:04:20.064563,15.8,93.4,0.0,0.0,37,6.2,29.6,0.0,0,0.0
W6158,2025-11-27 17:04:20.064563,25.9,72.6,1.6,1.6,15,4.2,56.7,0.0,0,0.0
W6159,2026-01-07 17:04:20.064563,9.4,89.1,0.0,0.0,53,4.0,22.7,0.0,0,0.0
W6160,2025-04-26 17:04:20.064563,26.4,66.8,0.0,0.0,62,4.5,15.1,0.0,0,0.0
W6161,2024-12-20 17:04:20.064563,33.7,58.7,3.7,3.7,15,4.3,42.6,0.0,0,0.0
W6162,2025-06-16 17:04:20.064563,12.5,75.6,0.0,0.0,27,5.9,7.2,0.0,0,0.0
W6163,2025-03-24 17:04:20.064563,9.7,100.0,0.0,0.0,35,4.7,89.4,0.0,0,0.0
W6164,2025-11-09 17:04:20.064563,40.8,44.0,0.0,0.0,25,4.9,33.4,11.599999999999994,0,0.0
W6165,2025-09-02 17:04:20.064563,18.9,53.8,0.0,0.0,15,6.8,33.6,0.0,0,0.0
W6166,2025-06-22 17:04:20.064563,36.4,55.2,0.0,0.0,15,5.6,79.1,2.799999999999997,1,32.14
W6167,2025-05-15 17:04:20.064563,23.5,67.4,8.0,8.0,15,5.7,34.2,0.0,1,41.62
W6168,2024-09-05 17:04:20.064563,23.4,91.8,0.0,0.0,51,4.6,76.1,0.0,0,0.0
W6169,2024-09-22 17:04:20.064563,29.4,60.1,0.0,0.0,60,5.5,18.1,0.0,0,0.0
W6170,2024-04-10 17:04:20.064563,16.2,74.8,1.1,1.1,57,6.5,52.9,0.0,0,0.0
W6171,2024-07-24 17:04:20.064563,26.3,75.6,0.0,0.0,32,3.5,76.9,0.0,0,0.0
W6172,2024-11-13 17:04:20.064563,21.2,71.6,4.1,4.1,31,6.4,45.0,0.0,0,0.0
W6173,2026-01-24 17:04:20.064563,11.8,84.5,0.0,0.0,55,5.5,7.2,0.0,0,0.0
W6174,2024-11-30 17:04:20.064563,28.4,72.5,0.0,0.0,30,5.0,73.7,0.0,0,0.0
W6175,2026-03-05 17:04:20.064563,22.4,66.0,2.1,2.1,15,6.4,49.4,0.0,0,0.0
W6176,2024-06-07 17:04:20.064563,23.4,60.3,0.0,0.0,24,6.8,31.6,0.0,0,0.0
W6177,2024-10-19 17:04:20.064563,12.9,100.0,5.2,5.2,29,3.1,99.3,0.0,0,0.0
W6178,2024-09-04 17:04:20.064563,40.9,54.4,5.4,5.4,15,3.7,87.6,11.799999999999997,1,93.78
W6179,2025-04-28 17:04:20.064563,33.8,56.7,0.0,0.0,46,8.6,3.8,1.1999999999999993,0,0.0
W6180,2024-07-01 17:04:20.064563,34.6,58.0,0.0,0.0,15,4.6,59.4,0.0,0,0.0
W6181,2024-06-23 17:04:20.064563,21.9,82.1,0.0,0.0,33,5.6,35.5,0.0,0,0.0
W6182,2024-05-22 17:04:20.064563,7.7,100.0,0.0,0.0,46,8.7,3.7,1.3999999999999986,1,50.26
W6183,2025-07-15 17:04:20.064563,44.5,35.6,9.8,9.8,21,7.3,1.1,19.0,1,184.93
W6184,2025-09-30 17:04:20.064563,24.4,77.1,3.3,3.3,18,5.2,58.4,0.0,0,0.0
W6185,2024-05-12 17:04:20.064563,17.5,78.7,0.0,0.0,54,8.2,32.0,0.3999999999999986,0,0.0
W6186,2024-04-13 17:04:20.064563,29.2,64.4,0.3,0.3,45,4.3,70.3,0.0,0,0.0
W6187,2025-04-28 17:04:20.064563,36.7,56.6,11.2,11.2,15,5.2,45.4,6.2000000000000055,0,0.0
W6188,2025-09-05 17:04:20.064563,24.8,72.8,2.0,2.0,46,4.9,76.6,0.0,0,0.0
W6189,2024-06-11 17:04:20.064563,37.8,60.7,0.0,0.0,33,4.6,81.3,5.599999999999994,0,0.0
W6190,2024-07-02 17:04:20.064563,35.8,61.1,0.0,0.0,31,4.4,65.7,1.5999999999999943,0,0.0
W6191,2024-12-11 17:04:20.064563,14.2,73.6,8.3,8.3,15,7.0,41.8,0.0,0,0.0
W6192,2025-12-10 17:04:20.064563,18.3,69.0,5.1,5.1,15,4.0,98.8,0.0,0,0.0
W6193,2024-08-24 17:04:20.064563,34.6,54.4,0.0,0.0,47,6.7,30.7,0.0,0,0.0
W6194,2024-06-12 17:04:20.064563,-2.1,100.0,0.0,2.1,55,5.8,51.5,6.300000000000001,1,80.22
W6195,2026-01-17 17:04:20.064563,23.5,66.2,8.4,8.4,31,4.8,52.0,0.0,0,0.0
W6196,2025-04-21 17:04:20.064563,10.7,91.9,0.0,0.0,64,5.4,42.8,0.0,0,0.0
W6197,2025-01-28 17:04:20.064563,20.2,74.3,0.0,0.0,57,5.9,12.1,0.0,0,0.0
W6198,2024-11-07 17:04:20.064563,22.0,71.4,0.0,0.0,15,7.7,35.4,0.0,0,0.0
W6199,2024-11-26 17:04:20.064563,21.4,79.7,3.2,3.2,22,7.1,21.5,0.0,0,0.0
W6200,2025-01-02 17:04:20.064563,19.5,94.8,0.0,0.0,71,5.4,90.0,0.0,0,0.0
W6201,2025-06-14 17:04:20.064563,14.0,93.5,2.8,2.8,16,4.9,65.5,0.0,0,0.0
W6202,2025-12-19 17:04:20.064563,45.0,34.5,0.0,0.0,15,8.0,28.8,20.0,1,334.87
W6203,2024-07-25 17:04:20.064563,43.7,72.0,0.0,0.0,85,4.1,56.6,18.770000000000007,1,94.71
W6204,2024-07-30 17:04:20.064563,13.4,90.7,0.0,0.0,55,5.6,85.3,0.0,0,0.0
W6205,2025-09-08 17:04:20.064563,40.8,43.0,0.0,0.0,36,4.2,93.4,11.599999999999994,1,100.75
W6206,2024-09-08 17:04:20.064563,21.0,92.6,0.0,0.0,33,6.3,7.5,0.0,0,0.0
W6207,2024-04-16 17:04:20.064563,26.3,65.9,0.0,0.0,63,2.0,78.7,0.0,0,0.0
W6208,2024-04-22 17:04:20.064563,24.4,90.1,13.4,13.4,34,4.6,96.6,3.35,0,0.0
W6209,2026-01-26 17:04:20.064563,18.4,73.7,0.0,0.0,58,7.1,46.7,0.0,0,0.0
W6210,2025-03-18 17:04:20.064563,34.8,72.0,0.0,0.0,48,4.1,99.6,0.4799999999999997,0,0.0
W6211,2025-02-14 17:04:20.064563,26.3,72.6,1.0,1.0,25,4.8,95.7,0.0,0,0.0
W6212,2025-07-18 17:04:20.064563,20.2,92.6,0.0,0.0,52,5.8,65.7,0.0,0,0.0
W6213,2025-07-09 17:04:20.064563,12.0,100.0,0.0,0.0,75,4.6,84.8,0.0,1,30.26
W6214,2025-09-22 17:04:20.064563,16.1,74.6,0.0,0.0,43,7.7,29.7,0.0,0,0.0
W6215,2024-12-21 17:04:20.064563,8.6,100.0,0.0,0.0,67,2.8,91.7,0.0,0,0.0
W6216,2025-09-30 17:04:20.064563,25.1,58.2,0.0,0.0,47,5.6,59.2,0.0,0,0.0
W6217,2025-06-16 17:04:20.064563,13.0,80.0,0.0,0.0,72,6.5,51.0,0.0,0,0.0
W6218,2024-08-03 17:04:20.064563,22.3,68.4,0.0,0.0,37,4.1,83.6,0.0,0,0.0
W6219,2026-03-02 17:04:20.064563,38.7,57.0,0.0,0.0,57,4.6,88.9,7.400000000000006,0,0.0
W6220,2025-09-21 17:04:20.064563,37.0,54.8,0.0,0.0,66,3.8,70.1,4.0,0,0.0
W6221,2024-09-15 17:04:20.064563,24.7,71.3,0.0,0.0,44,7.7,2.5,0.0,0,0.0
W6222,2025-11-13 17:04:20.064563,24.1,75.3,8.0,8.0,49,4.7,59.7,0.0,0,0.0
W6223,2025-11-19 17:04:20.064563,43.8,50.2,25.1,25.1,15,4.0,82.2,30.149999999999995,1,305.08
W6224,2025-06-28 17:04:20.064563,30.2,71.4,0.0,0.0,58,6.1,54.5,0.014000000000000007,0,0.0
W6225,2025-12-24 17:04:20.064563,21.7,88.4,0.0,0.0,46,2.2,93.5,0.0,0,0.0
W6226,2025-12-29 17:04:20.064563,10.7,100.0,12.0,12.0,56,3.0,89.7,3.0,0,0.0
W6227,2025-10-16 17:04:20.064563,28.9,66.4,2.1,2.1,37,6.2,53.0,0.0,0,0.0
W6228,2025-06-06 17:04:20.064563,33.3,54.8,0.0,0.0,67,5.7,40.4,0.0,0,0.0
W6229,2025-09-05 17:04:20.064563,18.7,88.1,0.0,0.0,45,6.4,5.5,0.0,1,23.59
W6230,2026-01-02 17:04:20.064563,27.9,56.7,0.0,0.0,61,5.4,63.3,0.0,0,0.0
W6231,2026-01-01 17:04:20.064563,21.4,71.2,0.0,0.0,75,5.1,26.6,0.0,0,0.0
W6232,2025-09-15 17:04:20.064563,23.2,85.3,8.4,8.4,40,3.6,66.8,0.0,0,0.0
W6233,2025-01-29 17:04:20.064563,0.1,100.0,2.5,2.7,15,4.0,79.9,0.0,0,0.0
W6234,2025-03-08 17:04:20.064563,22.8,63.7,0.0,0.0,37,5.4,40.9,0.0,0,0.0
W6235,2025-07-24 17:04:20.064563,34.7,43.1,0.0,0.0,21,6.2,1.6,0.0,0,0.0
W6236,2025-09-21 17:04:20.064563,18.7,82.5,0.0,0.0,66,3.6,86.5,0.0,0,0.0
W6237,2024-11-05 17:04:20.064563,25.5,83.1,0.6,0.6,64,6.3,54.9,0.0,0,0.0
W6238,2024-06-17 17:04:20.064563,17.4,95.1,3.9,3.9,51,5.6,31.5,0.0,0,0.0
W6239,2025-06-13 17:04:20.064563,28.6,68.2,0.0,0.0,54,3.4,63.4,0.0,0,0.0
W6240,2025-01-27 17:04:20.064563,22.8,95.8,2.1,2.1,67,4.4,67.4,0.0,0,0.0
W6241,2025-03-27 17:04:20.064563,15.6,85.5,1.0,1.0,36,3.9,14.7,0.0,0,0.0
W6242,2025-05-14 17:04:20.064563,38.3,51.1,0.0,0.0,86,6.0,64.6,6.599999999999994,1,58.6
W6243,2024-12-09 17:04:20.064563,34.3,32.9,0.0,0.0,69,4.3,28.7,0.0,0,0.0
W6244,2024-08-24 17:04:20.064563,19.0,77.1,0.0,0.0,49,4.0,80.4,0.0,0,0.0
W6245,2025-01-22 17:04:20.064563,30.0,73.6,2.6,2.6,55,3.4,94.2,0.0,0,0.0
W6246,2024-03-28 17:04:20.064563,30.4,80.1,0.0,0.0,66,5.0,10.3,0.20199999999999915,0,0.0
W6247,2024-03-18 17:04:20.064563,31.4,54.6,0.0,0.0,42,4.5,91.7,0.0,0,0.0
W6248,2025-09-04 17:04:20.064563,8.1,100.0,0.0,0.0,83,5.3,90.3,0.0,0,0.0
W6249,2024-08-04 17:04:20.064563,35.1,67.9,0.0,0.0,89,4.1,34.3,0.20000000000000284,0,0.0
W6250,2025-03-05 17:04:20.064563,19.3,81.2,0.0,0.0,73,6.3,2.9,0.0,0,0.0
W6251,2025-01-05 17:04:20.064563,21.4,55.0,0.0,0.0,90,2.8,66.3,0.0,0,0.0
W6252,2025-07-11 17:04:20.064563,45.0,45.0,1.5,1.5,121,5.9,34.5,20.0,1,384.09
W6253,2025-09-16 17:04:20.064563,28.0,75.6,1.5,1.5,31,6.2,19.2,0.0,0,0.0
W6254,2024-03-26 17:04:20.064563,21.1,68.8,0.0,0.0,73,6.0,10.9,0.0,0,0.0
W6255,2026-02-20 17:04:20.064563,2.9,100.0,0.0,0.0,45,3.0,19.6,0.0,0,0.0
W6256,2025-08-03 17:04:20.064563,38.9,40.1,5.1,5.1,94,4.0,23.7,7.799999999999997,1,79.52
W6257,2025-07-19 17:04:20.064563,11.5,67.0,0.0,0.0,78,2.5,79.6,0.0,0,0.0
W6258,2025-01-18 17:04:20.064563,15.0,97.8,1.0,1.0,57,2.4,78.4,0.0,0,0.0
W6259,2024-03-27 17:04:20.064563,21.7,77.4,0.0,0.0,68,4.9,49.4,0.0,0,0.0
W6260,2025-06-01 17:04:20.064563,39.2,67.2,0.0,0.0,101,1.6,55.3,8.400000000000006,0,0.0
W6261,2025-01-11 17:04:20.064563,32.7,69.5,0.0,0.0,83,2.9,91.8,0.0,0,0.0
W6262,2025-11-19 17:04:20.064563,23.4,71.3,0.0,0.0,86,3.2,90.8,0.0,0,0.0
W6263,2024-11-09 17:04:20.064563,28.1,67.0,8.0,8.0,88,1.8,82.9,0.0,0,0.0
W6264,2024-03-25 17:04:20.064563,19.0,87.2,0.0,0.0,94,3.9,37.4,0.0,0,0.0
W6265,2025-09-30 17:04:20.064563,26.4,80.1,3.5,3.5,91,3.8,36.7,0.0,0,0.0
W6266,2025-04-04 17:04:20.064563,25.7,74.6,0.0,0.0,73,1.9,88.8,0.0,0,0.0
W6267,2024-09-27 17:04:20.064563,34.7,69.0,3.1,3.1,24,3.2,92.7,0.0,0,0.0
W6268,2025-05-13 17:04:20.064563,34.7,55.0,0.0,0.0,78,1.7,79.8,0.0,0,0.0
W6269,2025-10-13 17:04:20.064563,29.9,55.1,0.0,0.0,63,3.3,75.7,0.0,0,0.0
W6270,2025-06-08 17:04:20.064563,21.4,77.3,4.1,4.1,84,2.7,55.8,0.0,0,0.0
W6271,2025-04-26 17:04:20.064563,32.4,63.4,1.6,1.6,38,2.5,33.8,0.0,0,0.0
W6272,2024-11-28 17:04:20.064563,24.1,61.9,0.0,0.0,93,2.6,24.1,0.0,0,0.0
W6273,2024-09-01 17:04:20.064563,14.2,75.4,0.0,0.0,81,1.5,14.0,0.0,0,0.0
W6274,2026-01-08 17:04:20.064563,21.0,83.0,0.0,0.0,84,1.5,72.8,0.0,0,0.0
W6275,2025-04-21 17:04:20.064563,25.8,67.2,0.0,0.0,90,0.6,77.7,0.0,0,0.0
W6276,2025-04-09 17:04:20.064563,34.1,57.2,0.0,0.0,77,2.5,35.9,0.0,0,0.0
W6277,2024-10-29 17:04:20.064563,23.2,71.7,6.0,6.0,59,3.5,0.6,0.0,0,0.0
W6278,2024-12-12 17:04:20.064563,12.9,100.0,0.0,0.0,101,1.8,93.9,0.0,0,0.0
W6279,2024-06-07 17:04:20.064563,25.6,84.3,0.0,0.0,90,1.1,43.7,0.0,0,0.0
W6280,2025-05-24 17:04:20.064563,26.1,58.4,0.0,0.0,92,0.9,97.5,0.0,0,0.0
W6281,2025-12-18 17:04:20.064563,26.9,64.4,0.0,0.0,77,1.6,67.7,0.0,0,0.0
W6282,2024-11-18 17:04:20.064563,34.2,67.2,11.4,11.4,58,2.2,12.4,2.85,0,0.0
W6283,2025-08-29 17:04:20.064563,35.2,63.2,5.9,5.9,67,3.2,32.7,0.4000000000000057,0,0.0
W6284,2025-12-05 17:04:20.064563,19.1,81.0,2.2,2.2,40,1.7,65.7,0.0,0,0.0
W6285,2026-02-26 17:04:20.064563,18.8,70.4,8.2,8.2,35,1.2,64.9,0.0,0,0.0
W6286,2026-02-17 17:04:20.064563,14.6,81.3,6.7,6.7,63,1.3,23.2,0.0,1,22.88
W6287,2024-12-21 17:04:20.064563,32.0,56.9,0.0,0.0,42,0.8,17.7,0.0,0,0.0
W6288,2025-01-03 17:04:20.064563,39.5,53.5,5.1,5.1,67,1.0,27.7,9.0,1,44.74
W6289,2026-01-11 17:04:20.064563,21.8,94.3,0.0,0.0,61,1.3,78.7,0.0,0,0.0
W6290,2025-09-13 17:04:20.064563,22.6,69.3,0.0,0.0,78,0.0,24.2,0.0,0,0.0
W6291,2024-12-18 17:04:20.064563,39.7,40.2,0.0,0.0,83,0.9,70.2,9.400000000000006,0,0.0
W6292,2025-05-14 17:04:20.064563,30.1,63.8,0.0,0.0,42,0.2,87.0,0.0,0,0.0
W6293,2024-09-26 17:04:20.064563,29.4,76.3,0.0,0.0,86,2.1,39.2,0.0,0,0.0
W6294,2024-05-27 17:04:20.064563,13.1,75.9,0.0,0.0,70,0.6,0.7,0.0,0,0.0
W6295,2024-09-20 17:04:20.064563,31.8,76.9,0.0,0.0,33,0.5,14.2,0.6210000000000008,1,32.9
W6296,2024-08-04 17:04:20.064563,15.7,84.7,3.5,3.5,63,0.0,31.2,0.0,0,0.0
W6297,2025-01-08 17:04:20.064563,13.7,82.2,0.0,0.0,87,1.5,19.0,0.0,0,0.0
W6298,2024-07-09 17:04:20.064563,21.5,61.7,0.0,0.0,71,0.5,29.0,0.0,0,0.0
W6299,2025-12-30 17:04:20.064563,19.1,88.4,4.9,4.9,60,1.4,54.4,0.0,0,0.0
W6300,2025-06-27 17:04:20.064563,22.8,74.1,0.0,0.0,83,0.0,2.1,0.0,0,0.0
W6301,2025-12-10 17:04:20.064563,10.6,95.8,0.0,0.0,70,0.0,6.4,0.0,0,0.0
W6302,2025-06-24 17:04:20.064563,34.6,49.1,0.0,0.0,74,0.0,85.6,0.0,0,0.0
W6303,2024-12-21 17:04:20.064563,36.3,52.4,0.0,0.0,53,1.8,52.2,2.5999999999999943,0,0.0
W6304,2026-03-05 17:04:20.064563,5.5,96.8,0.9,0.9,67,0.4,93.6,0.0,0,0.0
W6305,2025-12-15 17:04:20.064563,34.8,56.8,0.0,0.0,117,1.9,0.3,0.0,0,0.0
W6306,2025-08-03 17:04:20.064563,16.9,78.0,1.7,1.7,79,0.0,0.0,0.0,0,0.0
W6307,2024-09-26 17:04:20.064563,33.6,44.3,0.0,0.0,84,0.5,74.0,0.0,0,0.0
W6308,2025-02-09 17:04:20.064563,24.3,100.0,0.0,0.0,66,1.0,47.6,0.0,0,0.0
W6309,2024-04-06 17:04:20.064563,25.3,58.4,0.0,0.0,71,0.3,91.4,0.0,0,0.0
W6310,2024-08-20 17:04:20.064563,23.1,77.1,1.0,1.0,72,0.0,78.7,0.0,0,0.0
W6311,2024-05-07 17:04:20.064563,37.1,36.6,0.0,0.0,96,0.0,50.4,4.200000000000003,0,0.0
W6312,2025-09-16 17:04:20.064563,12.6,71.1,10.9,10.9,81,0.0,47.9,2.725,0,0.0
W6313,2024-04-09 17:04:20.064563,31.1,64.4,0.0,0.0,69,2.7,81.1,0.0,0,0.0
W6314,2024-09-24 17:04:20.064563,36.0,57.7,0.7,0.7,76,0.0,80.4,2.0,0,0.0
W6315,2024-06-30 17:04:20.064563,32.2,74.4,0.0,0.0,73,0.0,27.7,0.4840000000000012,1,20.16
W6316,2024-12-31 17:04:20.064563,45.0,46.5,0.0,0.0,93,0.0,67.5,20.0,1,471.72
W6317,2024-12-18 17:04:20.064563,19.7,78.9,0.3,0.3,86,0.0,64.3,0.0,0,0.0
W6318,2024-07-24 17:04:20.064563,34.6,48.6,0.0,0.0,76,0.0,85.6,0.0,0,0.0
W6319,2025-06-09 17:04:20.064563,23.9,89.1,0.0,0.0,97,0.0,86.9,0.0,0,0.0
W6320,2024-03-26 17:04:20.064563,37.3,63.3,18.6,18.6,50,0.0,26.8,9.249999999999995,0,0.0
W6321,2024-11-11 17:04:20.064563,24.9,60.2,0.0,0.0,61,0.0,88.0,0.0,0,0.0
W6322,2024-06-18 17:04:20.064563,21.1,78.7,1.7,1.7,73,1.8,92.5,0.0,0,0.0
W6323,2024-08-19 17:04:20.064563,38.1,54.3,0.0,0.0,73,0.2,11.0,6.200000000000003,0,0.0
W6324,2024-04-02 17:04:20.064563,20.1,76.4,1.0,1.0,54,0.1,57.4,0.0,0,0.0
W6325,2025-08-05 17:04:20.064563,10.9,100.0,0.0,0.0,71,1.1,43.6,0.0,0,0.0
W6326,2024-10-26 17:04:20.064563,19.8,88.6,1.5,1.5,95,2.7,40.2,0.0,0,0.0
W6327,2025-03-03 17:04:20.064563,31.2,61.3,15.1,15.1,67,0.0,70.5,3.775,0,0.0
W6328,2025-05-22 17:04:20.064563,38.9,48.8,6.5,6.5,80,0.3,13.0,7.799999999999997,1,81.09
W6329,2025-01-31 17:04:20.064563,26.1,85.8,0.7,0.7,89,0.8,82.0,0.0,0,0.0
W6330,2025-08-10 17:04:20.064563,38.2,62.1,0.0,0.0,79,0.7,2.7,6.400000000000006,0,0.0
W6331,2025-04-02 17:04:20.064563,11.4,93.6,0.0,0.0,62,0.9,57.8,0.0,0,0.0
W6332,2025-07-05 17:04:20.064563,20.6,62.9,8.1,8.1,69,0.9,22.5,0.0,0,0.0
W6333,2026-03-01 17:04:20.064563,22.1,80.3,0.0,0.0,41,0.0,66.7,0.0,0,0.0
W6334,2024-04-19 17:04:20.064563,23.9,81.2,1.1,1.1,58,1.2,52.5,0.0,0,0.0
W6335,2025-02-19 17:04:20.064563,25.8,43.7,0.0,0.0,95,0.0,100.0,0.0,0,0.0
W6336,2024-06-08 17:04:20.064563,31.9,64.7,0.0,0.0,63,0.3,86.2,0.0,0,0.0
W6337,2024-08-14 17:04:20.064563,20.6,75.0,0.0,0.0,85,0.6,33.7,0.0,0,0.0
W6338,2024-05-14 17:04:20.064563,26.4,68.2,0.9,0.9,63,0.0,52.8,0.0,0,0.0
W6339,2024-12-15 17:04:20.064563,24.5,64.1,0.0,0.0,83,0.4,31.8,0.0,0,0.0
W6340,2025-04-23 17:04:20.064563,15.7,84.9,0.9,0.9,39,0.6,72.9,0.0,0,0.0
W6341,2024-05-30 17:04:20.064563,23.9,88.1,2.9,2.9,91,0.0,42.2,0.0,0,0.0
W6342,2025-09-25 17:04:20.064563,23.6,70.2,0.0,0.0,48,1.4,11.5,0.0,0,0.0
W6343,2025-07-12 17:04:20.064563,23.3,84.6,9.0,9.0,25,0.0,66.1,0.0,0,0.0
W6344,2024-09-19 17:04:20.064563,25.3,64.0,1.5,1.5,91,0.3,1.1,0.0,0,0.0
W6345,2024-09-30 17:04:20.064563,25.8,79.0,2.7,2.7,64,1.5,29.7,0.0,0,0.0
W6346,2024-11-29 17:04:20.064563,20.7,79.0,2.6,2.6,58,0.7,90.7,0.0,0,0.0
W6347,2025-04-12 17:04:20.064563,37.7,56.9,0.0,0.0,100,1.0,9.4,5.400000000000006,1,62.03
W6348,2024-03-30 17:04:20.064563,13.3,90.1,7.1,7.1,69,1.1,50.4,0.0,0,0.0
W6349,2024-07-20 17:04:20.064563,17.8,89.7,0.0,0.0,59,0.0,79.5,0.0,0,0.0
